assign_date,cve_id,cwe_id,cve_publish_date,cvss2_accesscomplexity,cvss2_accessvector,cvss2_authentication,cvss2_availabilityimpact,cvss2_basescore,cvss2_confidentialityimpact,cvss2_exploitabilityscore,cvss2_impactscore,cvss2_integrityimpact,cvss2_obtainallprivilege,cvss2_obtainotherprivilege,cvss2_obtainuserprivilege,cvss2_severity,cvss2_userinteractionrequired,num_of_affected_cpe,num_of_reference,nvd_poc_link,train_label,assign_to_publish,dw_users,dw_post,reference_tag,reference_source,cpe_products,cpe_vendors,cve_description
2015-02-17,CVE-2015-1651,NVD-CWE-Other,2015-04-14,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,2,f,t,56,0,0,word_viewer word office_compatibility_pack,microsoft,MS SECTRACK,na,"Use-after-free vulnerability in Microsoft Word 2007 SP3, Word Viewer, and Office Compatibility Pack SP3 allows remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Component Use After Free Vulnerability."""
2015-02-17,CVE-2015-1635,CWE-94,2015-04-14,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,7,7,t,t,56,60,48,windows_server_2008 windows_8 windows_7 windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK MISC OSVDB EXPLOIT-DB,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Patch Vendor Advisory Broken Link,"HTTP.sys in Microsoft Windows 7 SP1, Windows Server 2008 R2 SP1, Windows 8, Windows 8.1, and Windows Server 2012 Gold and R2 allows remote attackers to execute arbitrary code via crafted HTTP requests, aka ""HTTP.sys Remote Code Execution Vulnerability."""
2015-02-17,CVE-2015-1650,NVD-CWE-Other,2015-04-14,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,11,2,f,t,56,8,6,word office_compatibility_pack word_viewer sharepoint_server office office_web_apps,microsoft,MS SECTRACK,na,"Use-after-free vulnerability in Microsoft Word 2007 SP3, Office 2010 SP2, Word 2010 SP2, Word 2013 SP1, Word 2013 RT SP1, Word Viewer, Office Compatibility Pack SP3, Word Automation Services on SharePoint Server 2010 SP2 and 2013 SP1, and Office Web Apps Server 2010 SP2 and 2013 SP1 allows remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Component Use After Free Vulnerability."""
2015-02-17,CVE-2015-1665,CWE-399,2015-04-14,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,3,f,t,56,0,0,internet_explorer,microsoft,MS BID SECTRACK, Third Party Advisory VDB Entry,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1659 and CVE-2015-1662."
2015-02-17,CVE-2015-1701,CWE-264,2015-04-21,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,f,5,8,f,t,63,28,45,windows_server_2008 windows_7 windows_2003_server windows_vista,microsoft,MS BID SECTRACK FULLDISC MISC EXPLOIT-DB,na,"Win32k.sys in the kernel-mode drivers in Microsoft Windows Server 2003 SP2, Vista SP2, and Server 2008 SP2 allows local users to gain privileges via a crafted application, as exploited in the wild in April 2015, aka ""Win32k Elevation of Privilege Vulnerability."""
2015-02-17,CVE-2015-1858,CWE-119,2015-05-12,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,12,10,f,f,84,0,0,qt fedora,digia fedoraproject qt,FEDORA UBUNTU BID CONFIRM MLIST GENTOO,Patch  Patch Vendor Advisory Third Party Advisory Third Party Advisory VDB Entry Patch Third Party Advisory,Multiple buffer overflows in gui/image/qbmphandler.cpp in the QtBase module in Qt before 4.8.7 and 5.x before 5.4.2 allow remote attackers to cause a denial of service (segmentation fault and crash) and possibly execute arbitrary code via a crafted BMP image.
2015-02-17,CVE-2015-1860,CWE-119,2015-05-12,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,12,13,f,f,84,0,0,qt fedora,digia fedoraproject qt,FEDORA UBUNTU BID CONFIRM MLIST GENTOO,Patch VDB Entry Third Party Advisory  Patch Vendor Advisory Third Party Advisory Patch Third Party Advisory,Multiple buffer overflows in gui/image/qgifhandler.cpp in the QtBase module in Qt before 4.8.7 and 5.x before 5.4.2 allow remote attackers to cause a denial of service (segmentation fault) and possibly execute arbitrary code via a crafted GIF image.
2015-02-17,CVE-2015-1859,CWE-119,2015-05-12,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,12,10,f,f,84,0,0,qt fedora,digia fedoraproject qt,FEDORA UBUNTU BID MLIST GENTOO, Patch Vendor Advisory Third Party Advisory Third Party Advisory VDB Entry Patch Third Party Advisory,Multiple buffer overflows in plugins/imageformats/ico/qicohandler.cpp in the QtBase module in Qt before 4.8.7 and 5.x before 5.4.2 allow remote attackers to cause a denial of service (segmentation fault and crash) and possibly execute arbitrary code via a crafted ICO image.
2015-02-17,CVE-2015-1676,CWE-200,2015-05-13,LOW,LOCAL,NONE,NONE,2.1,PARTIAL,3.9,2.9,NONE,f,f,f,LOW,f,12,3,f,f,85,0,0,windows_rt_8.1 windows_vista windows_server_2008 windows_8 windows_server_2003 windows_7 windows_rt windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK,Third Party Advisory VDB Entry Patch Vendor Advisory,"The kernel-mode drivers in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allow local users to bypass the ASLR protection mechanism via a crafted function call, aka ""Microsoft Windows Kernel Memory Disclosure Vulnerability,"" a different vulnerability than CVE-2015-1677, CVE-2015-1678, CVE-2015-1679, and CVE-2015-1680."
2015-02-17,CVE-2015-1694,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,6,3,f,f,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1710."
2015-02-17,CVE-2015-1686,CWE-200,2015-05-13,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,7,4,f,t,85,0,0,internet_explorer vbscript,microsoft,MS BID SECTRACK,na,"The Microsoft (1) VBScript 5.6 through 5.8 and (2) JScript 5.6 through 5.8 engines, as used in Internet Explorer 8 through 11 and other products, allow remote attackers to bypass the ASLR protection mechanism via a crafted web site, aka ""VBScript and JScript ASLR Bypass."""
2015-02-17,CVE-2015-1691,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,2,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1712."
2015-02-17,CVE-2015-1699,CWE-94,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,10,2,f,f,85,0,0,windows_rt_8.1 windows_server_2008 windows_vista windows_8 windows_7 windows_rt windows_server_2012 windows_8.1,microsoft,MS SECTRACK,Third Party Advisory VDB Entry Vendor Advisory Patch,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allow remote attackers to execute arbitrary code via a crafted Journal file, aka ""Windows Journal Remote Code Execution Vulnerability,"" a different vulnerability than CVE-2015-1675, CVE-2015-1695, CVE-2015-1696, CVE-2015-1697, and CVE-2015-1698."
2015-02-17,CVE-2015-1698,CWE-94,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,10,3,f,f,85,0,0,windows_rt_8.1 windows_vista windows_server_2008 windows_7 windows_8 windows_rt windows_server_2012 windows_8.1,microsoft,MS IDEFENSE SECTRACK,Third Party Advisory VDB Entry Patch Vendor Advisory,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allow remote attackers to execute arbitrary code via a crafted Journal file, aka ""Windows Journal Remote Code Execution Vulnerability,"" a different vulnerability than CVE-2015-1675, CVE-2015-1695, CVE-2015-1696, CVE-2015-1697, and CVE-2015-1699."
2015-02-17,CVE-2015-1710,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,6,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1694."
2015-02-17,CVE-2015-1685,CWE-264,2015-05-13,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,1,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 11 allows remote attackers to bypass the ASLR protection mechanism via a crafted web site, aka ""Internet Explorer ASLR Bypass."""
2015-02-17,CVE-2015-1717,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,3,f,f,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1658, CVE-2015-1706, CVE-2015-1711, and CVE-2015-1718."
2015-02-17,CVE-2015-1674,CWE-254,2015-05-13,LOW,LOCAL,NONE,PARTIAL,4.6,PARTIAL,3.9,6.4,PARTIAL,f,f,f,MEDIUM,f,6,4,t,f,85,4,3,windows_rt_8.1 windows_8 windows_rt windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK EXPLOIT-DB,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Patch Vendor Advisory,"The kernel in Microsoft Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 does not properly validate an unspecified address, which allows local users to bypass the KASLR protection mechanism, and consequently discover the cng.sys base address, via a crafted application, aka ""Windows Kernel Security Feature Bypass Vulnerability."""
2015-02-17,CVE-2015-1692,CWE-200,2015-05-13,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,5,3,f,f,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 7 through 11 allows user-assisted remote attackers to read the clipboard contents via crafted web script, aka ""Internet Explorer Clipboard Information Disclosure Vulnerability."""
2015-02-17,CVE-2015-1705,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1689."
2015-12-04,CVE-2016-0150,CWE-19,2016-04-12,LOW,NETWORK,NONE,COMPLETE,7.8,NONE,10,6.9,NONE,f,f,f,HIGH,f,2,2,f,f,130,0,0,windows_10,microsoft,MS SECTRACK,Third Party Advisory ,"HTTP.sys in Microsoft Windows 10 Gold and 1511 allows remote attackers to cause a denial of service (system hang) via crafted HTTP 2.0 requests, aka ""HTTP.sys Denial of Service Vulnerability."""
2015-02-17,CVE-2015-1689,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1705."
2015-02-17,CVE-2015-1711,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1658, CVE-2015-1706, CVE-2015-1717, and CVE-2015-1718."
2015-02-17,CVE-2015-1681,CWE-119,2015-05-13,MEDIUM,LOCAL,NONE,PARTIAL,1.9,NONE,3.4,2.9,NONE,f,f,f,LOW,t,11,3,f,t,85,0,0,windows_rt_8.1 windows_server_2008 windows_vista windows_7 windows_8 windows_rt windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK,Third Party Advisory VDB Entry Patch Vendor Advisory,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allow local users to cause a denial of service via a crafted .msc file, aka ""Microsoft Management Console File Format Denial of Service Vulnerability."""
2015-02-17,CVE-2015-1718,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1658, CVE-2015-1706, CVE-2015-1711, and CVE-2015-1717."
2015-02-17,CVE-2015-1708,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,2,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability."""
2015-02-17,CVE-2015-1766,CWE-399,2015-06-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,6,3,f,f,113,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1735, CVE-2015-1740, CVE-2015-1744, and CVE-2015-1745."
2015-02-17,CVE-2015-1722,CWE-416,2015-06-10,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,f,13,4,t,f,113,0,0,windows_rt_8.1 windows_server_2008 windows_vista windows_8 windows_server_2003 windows_7 windows_rt windows_server_2012 windows_8.1,microsoft,MS SECTRACK EXPLOIT-DB,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Patch Vendor Advisory,"Use-after-free vulnerability in the kernel-mode drivers in Microsoft Windows Server 2003 SP2 and R2 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to gain privileges via a crafted application, aka ""Microsoft Windows Kernel Bitmap Handling Use After Free Vulnerability."""
2015-02-17,CVE-2015-1752,CWE-399,2015-06-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,3,f,t,113,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1741."
2015-02-17,CVE-2015-1720,CWE-416,2015-06-10,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,f,13,2,f,f,113,0,0,windows_rt_8.1 windows_vista windows_server_2008 windows_7 windows_8 windows_server_2003 windows_rt windows_server_2012 windows_8.1,microsoft,MS SECTRACK,Third Party Advisory VDB Entry Patch Vendor Advisory,"Use-after-free vulnerability in the kernel-mode drivers in Microsoft Windows Server 2003 SP2 and R2 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to gain privileges via a crafted application, aka ""Microsoft Windows Kernel Use After Free Vulnerability."""
2015-02-17,CVE-2015-1730,CWE-399,2015-06-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,6,f,t,113,0,0,internet_explorer,microsoft,MS SECTRACK MISC IDEFENSE EXPLOIT-DB, Third Party Advisory VDB Entry,"Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability."""
2015-02-17,CVE-2015-1758,NVD-CWE-Other,2015-06-10,MEDIUM,LOCAL,NONE,COMPLETE,6.9,COMPLETE,3.4,10,COMPLETE,f,f,f,MEDIUM,t,9,5,f,f,113,0,0,windows_server_2008 windows_vista windows_7 windows_8 windows_rt windows_server_2012,microsoft,MS BID SECTRACK JVNDB JVN,na,"Untrusted search path vulnerability in the LoadLibrary function in the kernel in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows Server 2012, and Windows RT allows local users to gain privileges via a Trojan horse DLL in an unspecified directory, aka ""Windows LoadLibrary EoP Vulnerability."""
2015-02-17,CVE-2015-1747,CWE-399,2015-06-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,4,f,t,113,0,0,internet_explorer,microsoft,MS BID SECTRACK MISC,na,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1732, CVE-2015-1742, CVE-2015-1750, and CVE-2015-1753."
2015-02-17,CVE-2015-1764,NVD-CWE-Other,2015-06-10,MEDIUM,NETWORK,NONE,NONE,4.3,NONE,8.6,2.9,PARTIAL,f,f,f,MEDIUM,t,2,3,f,f,113,0,0,exchange_server,microsoft,MS BID SECTRACK, Third Party Advisory VDB Entry,"The web applications in Microsoft Exchange Server 2013 SP1 and Cumulative Update 8 allow remote attackers to bypass the Same Origin Policy and send HTTP traffic to intranet servers via a crafted request, related to a Server-Side Request Forgery (SSRF) issue, aka ""Exchange Server-Side Request Forgery Vulnerability."""
2015-02-17,CVE-2015-1724,CWE-416,2015-06-10,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,f,13,3,f,f,113,0,0,windows_rt_8.1 windows_server_2008 windows_vista windows_7 windows_8 windows_server_2003 windows_rt windows_server_2012 windows_8.1,microsoft,MS SECTRACK EXPLOIT-DB,Third Party Advisory VDB Entry Patch Vendor Advisory,"Use-after-free vulnerability in the kernel-mode drivers in Microsoft Windows Server 2003 SP2 and R2 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to gain privileges via a crafted application, aka ""Microsoft Windows Kernel Object Use After Free Vulnerability."""
2015-02-17,CVE-2015-1731,CWE-399,2015-06-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,2,2,f,f,113,0,0,internet_explorer,microsoft,MS SECTRACK,na,"Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1736, CVE-2015-1737, and CVE-2015-1755."
2015-02-17,CVE-2015-1751,CWE-399,2015-06-10,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,4,f,f,113,0,0,internet_explorer,microsoft,MS BID IDEFENSE SECTRACK, Third Party Advisory VDB Entry,"Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability."""
