CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2015-0621,2015-01-07,,0.0,cisco telepres mcu devic softwar 4.5 1.45 allow remot attack caus denial servic devic reload via unspecifi seri tcp packet aka bug ID cscur50347,,f,f,f
cve-2015-0617,2015-01-07,,0.0,cisco asr 5500 system architectur evolut sae gateway devic allow remot attack caus denial servic cpu consumpt snmp outag via malform snmp packet aka bug ID cscur13393,,f,f,f
cve-2015-0754,2015-01-07,,0.0,cisco finess 10.5 1 allow remot authent user obtain sensit inform caus denial servic cpu memori consumpt via craft xml document aka bug ID cscut95810,,f,f,f
cve-2015-0691,2015-01-07,,0.0,A certain cisco jar file distribut cach cleaner cisco secur desktop csd allow remot attack execut arbitrari command via craft web site aka bug ID cscup83001,,f,f,f
cve-2015-0695,2015-01-07,,0.0,cisco io XR 4.3.4 5.3.0 asr 9000 devic urpf pbr qo acl configur properli handl bridge-group virtual interfac bvi traffic allow remot attack caus denial servic chip card hang reload trigger use bvi interfac ipv4 packet aka bug ID cscur62957,,f,f,f
cve-2015-0759,2015-01-07,,0.0,cross-sit request forgeri csrf vulner cisco headend digit broadband deliveri system allow remot attack hijack authent arbitrari user,,f,f,f
cve-2015-0628,2015-01-07,,0.0,the proxi engin cisco web secur applianc wsa devic allow remot attack bypass intend proxi restrict via malform http method aka bug ID cscus79174,,f,f,f
cve-2015-0747,2015-01-07,,0.0,cisco conductor videoscap 3.0 cisco headend system releas allow remot attack inject arbitrari cooki via craft http request aka bug ID cscuh25408,,f,f,f
cve-2015-0626,2015-01-07,,0.0,the soap interfac cisco host collabor solut hc allow remot attack obtain access system-manag tool via craft challeng soap call aka bug ID cscuc38114,,f,f,f
cve-2015-0743,2015-01-07,,0.0,cisco headend system releas allow remot attack caus denial servic dhcp tftp outag via flood craft udp traffic aka bug ID cscus04097,,f,f,f
cve-2015-0757,2015-01-07,,0.0,the web framework cisco ident servic engin ise 1.2 1.901 1.3 0.722 properli implement session handler allow remot attack obtain sensit inform read web page demonstr mnt report aka bug ID cscuq23140,,f,f,f
cve-2015-0847,2015-01-07,,0.0,nbd-server.c network block devic nbd-server 3.11 properli handl signal allow remot attack caus denial servic deadlock via unspecifi vector,,f,f,f
cve-2015-0846,2015-01-07,,0.0,django-markupfield 1.3.2 use default docutil restructuredtext_filter_set set allow remot attack includ read arbitrari file via unspecifi vector,,f,f,f
cve-2015-0711,2015-01-07,,0.0,the hamgr servic ipv6 proxi mobil PM implement cisco staro 18.1.59776 asr 5000 devic allow remot attack caus denial servic servic reload call-process outag via malform PM packet aka bug ID cscut94711,,f,f,f
cve-2015-0739,2015-01-07,,0.0,the lights-out manag lom implement cisco firesight system softwar 5.3.0 sourcefir 3D sensor devic allow remot authent user perform arbitrari baseboard manag control bmc file upload via unspecifi vector aka bug ID cscus87938,,f,f,f
cve-2015-0730,2015-01-07,,0.0,the smb modul cisco wide area applic servic waa 6.0 1 allow remot attack caus denial servic modul reload via invalid field negoti protocol request aka bug ID cscuo75645,,f,f,f
cve-2015-0717,2015-01-07,,0.0,cisco unifi commun manag 10.0 1.10000.12 allow local user gain privileg via command string unspecifi paramet aka bug ID cscut19546,,f,f,f
cve-2015-0731,2015-01-07,,0.0,the isdn implement cisco io 15.3 allow remot attack caus denial servic devic reload via malform q931 setup messag aka bug ID cscut37890,,f,f,f
cve-2015-0713,2015-01-07,,0.0,the web framework cisco telepres advanc media gateway seri softwar 1.1 1.40 cisco telepres IP gateway seri softwar cisco telepres IP vcr seri softwar 3.0 1.27 cisco telepres isdn gateway softwar 2.2 1.94 cisco telepres mcu softwar 4.4 3.54 4.5 4.5 1.45 cisco telepres mse supervisor softwar 2.3 1.38 cisco telepres serial gateway seri softwar 1 1.42 cisco telepres server softwar hardwar 3.1 1.98 cisco telepres server softwar virtual machin 4.1 1.79 allow remot authent user execut arbitrari command root privileg via unspecifi vector aka bug id cscul55968 cscur08993 cscur15803 cscur15807 cscur15825 cscur15832 cscur15842 cscur15850 cscur15855,,f,f,f
cve-2015-0712,2015-01-07,,0.0,the session-manag servic cisco staro 12.0 12.2 300 14.0 14.0 600 asr 5000 devic allow remot attack caus denial servic servic reload packet loss via malform http packet aka bug ID cscud14217,,f,f,f
cve-2015-0742,2015-01-07,,0.0,the protocol independ multicast pim applic cisco adapt secur applianc asa softwar 9.2 0 9.2 0.104 9.2 3.1 9.2 3.4 9.3 1.105 9.3 2.100 9.4 0.115 100.13 0.21 100.13 20.3 100.13 21.9 100.14 1.1 properli implement multicast-forward registr allow remot attack caus denial servic forward outag via craft multicast packet aka bug ID cscus74398,,f,f,f
cve-2015-0611,2015-01-07,,0.0,the administr web-manag portal cisco IX 8 .0.1 earlier cisco telepres ix5000 devic properli restrict device-recoveri account 's access allow remot authent user obtain helpdesk-equival privileg leverag device-recoveri authent aka bug ID cscus74174,,f,f,f
cve-2015-0850,2015-01-07,,0.0,the git plugin fusionforg 6.0rc4 allow remot attack execut arbitrari code via unspecifi paramet creat secondari git repositori,,f,f,f
cve-2015-0763,2015-01-07,,0.0,cisco unifi meetingplac 8.6 1.2 properli valid session id http url allow remot attack obtain sensit session inform via craft url aka bug ID cscuu60338,,f,f,f
cve-2015-0851,2015-01-07,,0.0,xmltooling-c 1.5.5 use opensaml-c shibboleth servic provid SP properli handl integ convers except allow remot attack caus denial servic crash via schema-invalid xml data,,f,f,f
cve-2015-0732,2015-01-07,,0.0,cross-sit script xss vulner cisco asynco web secur applianc wsa 9.0-193 email secur applianc esa 8.5.6-113 9.1-032 9.1.1-000 9.6.0-000 content secur manag applianc sma 9.1-033 allow remot attack inject arbitrari web script html via unspecifi paramet aka bug id cscuu37430 cscuu37420 cscut71981 cscuv50167,,f,f,f
cve-2015-0681,2015-01-07,,0.0,the tftp server cisco io 12.2 44 sq1 12.2 33 xn1 12.4 25e jam1 12.4 25e jao5m 12.4 23 JY 15.0 2 ed1 15.0 2 ey3 15.1 3 svf4a 15.2 2 jb1 io XE 2.5.x 2.6.x 3.1.x 3.2.x 3.3.x 3.4.x 3.5.x 3.6.0 3.1.xsg 3.2.xsg 3.3.xsg 3.4.0sg 3.2.xse 3.3.0se 3.2.xxo 3.3.0xo 3.2.xsq 3.3.xsq 3.4.xsq allow remot attack caus denial servic devic hang reload via multipl request trigger improp memori manag aka bug ID cscts66733,,f,f,f
cve-2015-0725,2015-01-07,,0.0,cisco videoscap distribut suit servic broker aka vds-sb vdsm configur uc use videoscap distribut suit internet stream aka vds-i cds-i 3.3.1 R7 4.x 4.0 R4 allow remot attack caus denial servic devic reload via craft http request aka bug id cscus79834 cscuu63409,,f,f,f
cve-2015-0819,2015-01-07,,0.0,the uitour :onpageev function mozilla firefox 36.0 ensur api call origin foreground tab allow remot attack conduct spoof clickjack attack leverag access UI tour web site,,f,f,f
cve-2015-0822,2015-01-07,,0.0,the form autocomplet featur mozilla firefox 36.0 firefox esr 31.x 31.5 thunderbird 31.5 allow remot attack read arbitrari file via craft javascript code,,f,f,f
cve-2015-0834,2015-01-07,,0.0,the webrtc subsystem mozilla firefox 36.0 recogn turn stun uri access turn stun server without use tl make easier man-in-the-middl attack discov credenti spoof server complet brute-forc attack within short time window,,f,f,f
cve-2015-0694,2015-01-07,,0.0,cisco asr 9000 devic softwar 5.3.0.base recogn certain acl entri single-host constraint allow remot attack bypass intend network-resourc access restrict use address suppos allow aka bug ID cscur28806,,f,f,f
cve-2015-0840,2015-01-07,,0.0,the dpkg-sourc command debian dpkg 1.16.16 1.17.x 1.17.25 allow remot attack bypass signatur verif via craft debian sourc control file .dsc,,f,f,f
cve-2015-0675,2015-01-07,,0.0,the failov ipsec implement cisco adapt secur applianc asa softwar 9.1 9.1 6 9.2 9.2 3.3 9.3 9.3 3 properli valid failov commun messag allow remot attack reconfigur asa devic consequ obtain administr control send craft udp packet local network failov interfac aka bug ID cscur21069,,f,f,f
cve-2015-0852,2015-01-07,,0.0,multipl integ underflow pluginpcx.cpp freeimag 3.17.0 earlier allow remot attack caus denial servic heap memori corrupt via vector relat height width window,,f,f,f
cve-2015-0607,2015-01-07,,0.0,the authent proxi featur cisco io properli handl invalid aaa return code radiu tacacs+ server allow remot attack bypass authent opportunist circumst via connect attempt trigger invalid code demonstr connect attempt blank password aka bug id cscuo09400 cscun16016,,f,f,f
cve-2015-0844,2015-01-07,,0.0,the wml/lua api battl wesnoth 1.7.x 1.11.x 1.12.x 1.12.2 allow remot attack read arbitrari file via craft 1 campaign 2 map file,,f,f,f
cve-2015-0828,2015-01-07,,0.0,doubl free vulner nsxmlhttprequest :getrespons function mozilla firefox 36.0 nonstandard memori alloc use allow remot attack execut arbitrari code caus denial servic heap memori corrupt via craft javascript code make xmlhttprequest call zero byte data,,f,f,f
cve-2015-0832,2015-01-07,,0.0,mozilla firefox 36.0 properli recogn equival domain name without trail dot charact allow man-in-the-middl attack bypass hpkp hst protect mechan construct url charact leverag access x.509 certif domain charact,,f,f,f
cve-2015-0773,2015-01-07,,0.0,cisco firesight system softwar 5.3.1.3 6.0 allow remot authent user delet arbitrari user 's dashboard via modifi vpn delet request manag session aka bug ID cscut67078,,f,f,f
cve-2015-0771,2015-01-07,,0.0,the ike implement ws-ipsec-3 servic modul cisco io 12.2 catalyst 6500 devic allow remot authent user caus denial servic devic reload send craft messag ipsec tunnel setup aka bug ID cscur70505,,f,f,f
cve-2015-0767,2015-01-07,,0.0,cisco edg 300 softwar 1 1.1 edg 340 devic allow local user obtain root privileg via unspecifi command aka bug ID cscur18132,,f,f,f
cve-2015-0830,2015-01-07,,0.0,the webgl implement mozilla firefox 36.0 properli alloc memori copi unspecifi string shader 's compil log allow remot attack caus denial servic applic crash via craft webgl content,,f,f,f
cve-2015-0825,2015-01-07,,0.0,stack-bas buffer underflow mozilla :mp3framepars :parsebuff function mozilla firefox 36.0 allow remot attack obtain sensit inform process memori via malform mp3 file improperli interact memori alloc playback,,f,f,f
cve-2015-0775,2015-01-07,,0.0,the banner aka motd implement cisco nx-o 4.1 2 E1 1f nexu 4000 devic 5.2 1 sv3 2.1 nexu 1000v devic 6.0 2 N2 2 nexu 5000 devic 6.2 11 md 9000 devic 6.2 12 nexu 7000 devic 7.0 3 nexu 9000 devic 7.2 0 ZN 99.67 nexu 3000 devic allow remot attack caus denial servic login process reset via unspecifi terminal-sess request telnet session setup aka bug id cscuo10554 cscuu75466 cscuu75471 cscuu75484 cscuu75498 cscuu77170 cscuu77182,,f,f,f
cve-2015-0820,2015-01-07,,0.0,mozilla firefox 36.0 properli restrict transit javascript object non-extens state extens state allow remot attack bypass caja compil sandbox protect mechan secur ecmascript sandbox protect mechan via craft web site,,f,f,f
cve-2015-0833,2015-01-07,,0.0,multipl untrust search path vulner updater.ex mozilla firefox 36.0 firefox esr 31.x 31.5 thunderbird 31.5 window mainten servic use allow local user gain privileg via trojan hors dll 1 current work directori 2 temporari directori demonstr bcrypt.dll,,f,f,f
cve-2015-0765,2015-01-07,,0.0,cisco on 15454 system softwar 10.30 10.301 allow remot attack caus denial servic tnettask cpu consumpt card reset via flood 1 IP 2 ethernet traffic aka bug ID cscus57263,,f,f,f
cve-2015-0911,2015-01-08,,0.0,directori travers vulner tagawa takao transmitmail 1.11 1.5.8 allow remot attack read arbitrari file via vector relat attach handl,,f,f,f
cve-2015-0902,2015-01-08,,0.0,the semper Fi all one seo pack plugin 2.2.6 wordpress consid presenc password protect gener meta descript field allow remot attack obtain sensit inform read html sourc code,,f,f,f
cve-2015-0912,2015-01-08,,0.0,easyctf 1.4 allow remot authent user write execut content file via unspecifi vector,,f,f,f
cve-2015-0907,2015-01-08,,0.0,buffer overflow lhaplu 1.70 allow remot attack execut arbitrari code via craft archiv,,f,f,f
cve-2015-0914,2015-01-08,,0.0,easyctf 1.4 valid session ID allow remot attack obtain access via craft http request,,f,f,f
cve-2015-0906,2015-01-08,,0.0,directori travers vulner lhaplu 1.70 allow remot attack write arbitrari file via craft archiv,,f,f,f
cve-2015-0898,2015-01-08,,0.0,futomi cgi cafe MP form mail cgi ecommerc 2.0.12 window allow remot attack execut arbitrari perl code via unspecifi vector,,f,f,f
cve-2015-0882,2015-01-08,,0.0,multipl cross-sit script xss vulner zencart-ja aka zen cart japanes edit 1.3 jp 1.3.0.2 jp8 1.5 ja 1.5.1 ja allow remot attack inject arbitrari web script html via craft paramet relat admin/includes/init_includes/init_sanitize.php includes/init_includes/init_sanitize.php,,f,f,f
cve-2015-0883,2015-01-08,,0.0,synck graphica mailform pro cgi 4.1.4 4.1.5 mailauth modul enabl properli send e-mail messag allow remot attack execut arbitrari code via unspecifi vector,,f,f,f
cve-2015-0884,2015-01-08,,0.0,unquot window search path vulner toshiba bluetooth stack window 9.10.32 T servic station 2.2.14 allow local user gain privileg via trojan hors applic name compos initi substr path contain space charact,,f,f,f
cve-2015-0887,2015-01-08,,0.0,npppd ppp access concentr pppac seil seil/x86 fuji router 1.00 3.30 seil/x1 router 3.50 4.70 seil/x2 router 3.50 4.70 seil/b1 router 3.50 4.70 allow remot attack caus denial servic infinit loop devic hang via craft sstp packet,,f,f,f
cve-2015-0886,2015-01-08,,0.0,integ overflow crypt_raw method key-stretch implement jbcrypt 0.4 make easier remot attack determin cleartext valu password hash via brute-forc attack hash associ maximum expon,,f,f,f
cve-2015-0885,2015-01-08,,0.0,checkpw 1.02 earlier allow remot attack caus denial servic infinit loop via -- dash dash usernam,,f,f,f
cve-2015-0890,2015-01-08,,0.0,the bestwebsoft googl captcha aka recaptcha plugin 1.13 wordpress allow remot attack bypass captcha protect mechan obtain administr access via unspecifi vector,,f,f,f
cve-2015-0867,2015-01-08,,0.0,directori travers vulner synck graphica download log cgi 3.0 earlier allow remot attack read arbitrari file via craft filenam,,f,f,f
cve-2015-0868,2015-01-08,,0.0,unrestrict file upload vulner mrs. shiromuku perl cgi shiromuku bu2 bb 2.91 allow remot attack execut arbitrari code upload execut file,,f,f,f
cve-2015-0880,2015-01-08,,0.0,buffer overflow crear al-mail32 1.13d allow remot attack execut arbitrari code via long filenam attach,,f,f,f
cve-2015-0878,2015-01-08,,0.0,directori travers vulner crear al-mail32 1.13d allow remot attack write arbitrari file via craft filenam attach,,f,f,f
cve-2015-0879,2015-01-08,,0.0,crear al-mail32 1.13d allow remot attack caus denial servic applic crash via 1 con 2 aux 3 nul devic name filenam attach,,f,f,f
cve-2015-0921,2015-01-09,,0.0,xml extern entiti xxe vulner server task log mcafe epolici orchestr epo 4.6.9 5.x 5.1.2 allow remot authent user read arbitrari file via conditionxml paramet tasklogt orionupdatetablefilter.do,,f,f,f
cve-2015-0922,2015-01-09,,0.0,mcafe epolici orchestr epo 4.6.9 5.x 5.1.2 use secret key across differ custom instal allow attack obtain administr password leverag knowledg encrypt password,,f,f,f
cve-2015-0994,2015-01-10,,0.0,induct autom ignit 7.7.2 allow remot authent user bypass brute-forc protect mechan use differ session ID valu seri http request,,f,f,f
cve-2015-0990,2015-01-10,,0.0,untrust search path vulner ecava integraxor scada server 4.2.4488 allow local user gain privileg via renam dll default instal directori,,f,f,f
cve-2015-0931,2015-01-10,,0.0,ektron content manag system cm 8.5 8.7 8.7sp2 9.0 sp1 saxon xslt parser use allow remot attack execut arbitrari code via craft xslt document relat `` resourc inject '' issu,,f,f,f
